gene_short_name,FPKM
-,0
R3HDM2,4.15329
RNU6-879P,0
LINC01465,0
MIRLET7IHG,0.335085
-,2.06216
MIRLET7I,0
Y_RNA,0
PPM1H,4.165
RPL32P26,0
GAPDHP44,0.085361
RNU1-83P,0
-,0
LDHAL6CP,0
-,0
-,0
RSL24D1P5,0
RPL14P1,1.97522
HNRNPA1P69,0
LINC03056,0
INHBE,0.45391
-,0.214315
GLI1,0
MARS1,33.3212
MIR6758,0
MBD6,0
KIF5A,0
ARHGAP9,0
DDIT3,0
-,0
DCTN2,17.6419
MIR616,0
AVPR1A,0.14525
-,0
KICS2,1.38454
RNU6-1009P,0
-,0
OOEPP2,0
-,0
C12orf56,0.38883
RNU5A-7P,0
ATP6V1E1P3,0
-,0
SLC16A7,0.0901134
-,0.667763
DPY19L2,0.862494
-,0
-,0
-,0
-,0
RPS27P24,0
RXYLT1,2.85167
PABPC1P4,0
RXYLT1-AS1,0
-,0
XPOT,6.3022
-,0.101271
GNS,3.97598
-,0
WIF1,0.0730605
RNU6-166P,0
APOOP3,0
-,0.146246
LEMD3,2.51196
-,1.63579
-,0
-,0
-,0
TBK1,0.604026
-,0
RASSF3,7.92597
SNORD83,0
RASSF3-DT,0
MIR548C,0
-,0
-,0
MSRB3,0.129283
-,0
LINC02454,0
MSRB3-AS1,0
-,0.0198469
KRT18P60,0
-,0
PCNPP3,0
MIR6074,0
LINC02425,0
RPL21P18,0
RNA5SP362,0
TAFA2,0.245275
RPL21P104,0
KRT8P19,0
RPS3P6,1.26165
-,0.307507
KLF17P1,0
USP15,1.40956
MIR6125,0
RNU6-595P,0
Metazoa_SRP,0
TBC1D30,0.0556372
-,0
LINC02389,0.0702926
-,0.0337092
RPL7P39,0
LINC02231,0
RNU6ATAC42P,0
PDCL3P7,0
RN7SKP166,0
RPSAP52,4.87085
RPSAP52,0
HMGA2,22.3356
HMGA2-AS1,0
-,1.73504
-,0
LLPH,8.72384
-,0
TMBIM4,0
LLPH-DT,0.13801
RAB11AP2,0
GGTA2P,0.0698271
IRAK3,0.0919062
MIR6502,0
-,0
RBMS1P1,0.114529
-,0.0623366
HELB,0.856641
MRPL40P1,0.0870853
LINC02420,0
NTAN1P3,0.0555121
LINC02408,0
LINC02442,0
LINC02421,0
-,0
LINC01479,0
-,0
IFNG-AS1,0.0212616
HNRNPA1P70,0
RPL39P28,0
-,0
IFNG,0
IL26,0
IL22,0
DYRK2,10.7119
-,0
LINC02384,0.126922
-,0
-,0
-,0
-,0
RPSAP12,0.537074
Metazoa_SRP,0
-,0.118076
MDM1,1.60637
CAND1,15.8534
NUP107-DT,0
RPL7P42,0
NUP107,2.4466
KRT8P39,1.13055
-,0
SZRD1P1,0
RAP1B,4.90405
RPL10P12,0.556713
SNORA70G,0
ATP5PDP4,1.26861
-,0
GRIP1,1.36401
OSBPL9P5,0
OSBPL9P4,0.190985
-,0
-,0
C1GALT1P1,0.499947
-,0.0160576
LYZ,0
-,0.0792378
YEATS4,2.44928
RN7SL804P,0
RPS26P45,0.240025
LINC02373,0
MON2,2.35949
MON2-AS1,0.15035
RNU6-399P,0
MIR3913-1,0
MIR3913-2,0
CCT2,19.5626
LRRC10,0
BEST3,0.0204531
-,0.0328948
-,0
MDM2,8.89977
-,0
-,0
CPM,0
PRELID2P1,0
-,0.739511
RNU7-4P,0
-,0
KCNMB4,3.80046
RNU4-65P,0
FRS2,1.95787
CPSF6,16.5161
MIR1279,0
-,0.0980056
-,0
-,0.363533
TSPAN8,0
LGR5,0.0354257
-,0
-,0
-,0
PTPRR,0.0836979
FAHD2P1,0.0439914
Y_RNA,0
-,0
SLC35E3,2.80476
-,0
TBC1D15,0.646565
MRS2P2,0.776562
RAB21,0.920943
-,0
-,0
-,0
LINC02444,0
-,0.0379617
RPL31P48,0
RNU6-1012P,0
LINC02445,0
U8,0
LINC02882,0.0883124
VENTXP3,0
-,0
LINC02394,0
-,0
-,0
-,0
RAB3IP,1.66777
-,0
MYRFL,0
-,0
CNOT2,8.61963
PRANCR,0
-,0
LINC02821,0
-,1.32838
-,1.11266
-,0
-,0
-,0
-,0
KCNC2,0
SRGAP1,1.11087
-,0
-,0
-,0
RPL36AP41,0.592588
-,0.119599
-,0.0399296
-,0.51797
-,0
GLIPR1L2,0
ATXN7L3B,4.70116
-,0
ZFC3H1,3.77956
-,0
THAP2,0
-,0
TMEM19,0.83883
-,0.0491019
-,0
-,0
RPL10P13,0
SNORA70,0
-,0
-,0
RN7SL734P,0
-,0
-,0
PHLDA1-DT,0.318501
CAPS2-AS1,0
CCNG2P1,0
CAPS2,0.430712
-,0
-,0
GLIPR1L1,0.0368719
-,0
-,0
RNU6-1271P,0
LNCOG,0
PHLDA1,2.22168
PHLDA1-AS1,0
RN7SKP172,0
BBS10,1.6043
-,0.327105
-,0.0600904
RPL7AP9,0.131871
YWHAQP7,0
RPL21P98,0.0886934
RPL7P43,0
-,0.0492794
ZDHHC17,2.30639
TPH2,0
TRHDE,0.1104
-,0
TRHDE-AS1,0.577017
H3P35,0
CHCHD3P2,0.0613949
-,0.111383
CSRP2,28.4017
-,0.117019
-,0
LINC02464,0.034645
-,0
-,0
PTPRB,0.387889
LINC02424,0
-,0
-,0
-,0
-,0.186674
-,0
GLIPR1,0
KRR1,2.77814
GLIPR1-AS1,0.0635287
NAP1L1,76.1531
-,0
E2F7,4.05131
NOP56P3,0.164772
-,1.40414
SNRPGP20,0
RNU7-106P,0
RPL7P38,0
PTPRQ,0.0125112
AKIRIN1P1,0
-,0
MYF6,0
MYF5,0
LINC01490,0
OTOGL,0.00679701
-,0.780695
RN7SKP261,0
-,0
LINC02426,0.0491137
-,0
CCDC59,16.0106
METTL25,0
-,0
-,0
-,0
-,0
-,0
NAV3,0.478336
-,0.40786
-,0.0530765
-,0
-,0
PRXL2AP1,0
RPL6P25,0
-,0
-,0
-,0
-,0
-,0
-,0
-,0
-,0
-,0.591731
LIN7A,0.738968
PPFIA2,0
ACSS3,0.485864
PPFIA2-AS1,0
MIR617,0
-,0.221809
MIR618,0
-,0.0466382
MIR4699,0
-,0.0810552
-,0
-,0
-,0
TSPAN19,0
SYT1,6.43423
-,0
-,0.241123
MIR1252,0
-,0
ALX1,0.0309978
LINC02820,0.439643
-,0
-,0
RASSF9,0.0471635
TMTC2,1.22373
RNU6-977P,0
LRRIQ1,0.0520523
NTS,1.93072
-,0
RPL23AP68,0
-,0
CYCSP30,0
-,0
-,0
MKRN9P,0
LINC02258,0
-,0
-,0
RPS4XP15,0
TMTC3,4.4675
-,0.029175
Y_RNA,0
OSBPL8,8.07802
-,0
-,0.169236
LINC02458,0
-,0
RNU7-120P,0
MRPS6P4,0
DUSP6,57.7451
-,0
-,0.200124
-,0.140077
KITLG,0.986482
-,0
RNU1-117P,0
SLC6A15,2.485
-,0
LINC02392,0
LINC02822,0.0136434
-,0
-,0
-,0
CCER1,0.057567
LINC00615,0
EPYC,0
KERA,0
LUM,0
DCN,0.0228728
-,0
-,0
LINC02823,0
-,0
-,0
-,0
-,0
-,0
LINC02404,0
-,0.0208619
LINC01619,0
BTG1,3.5472
BTG1-DT,1.02602
-,0
-,0.0361473
RPL21P106,0
Y_RNA,0
LINC02391,0
POC1B,2.10347
POC1B-GALNT4,0.677934
GALNT4,0.916916
-,0
POC1B-AS1,0
CENPCP1,0.0131383
MTCH2P2,0
CLLU1-AS1,0
CLLU1,0.00792413
-,0
LINC02397,0.0037347
RNU6-1329P,0
LINC02413,0
LINC02412,0.016918
-,0
Y_RNA,0
DPPA3P5,0
RPL41P5,0
-,0
NACAP8,0.119864
-,0
-,0
-,0
-,0.0674133
PLEKHG7,0
EEA1,2.86156
-,0.345988
HNRNPA1P50,0.233529
Y_RNA,0
-,0.206186
ATP2B1,6.36631
BRWD1P2,0
ATP2B1-AS1,0
-,0
RNA5SP365,0
MRPL2P1,0
RNU6-148P,0
LINC02399,0
-,0
PAWR,6.1841
PPP1R12A-AS2,0
PPP1R12A,8.55279
PPP1R12A-AS1,0
-,1.15399
-,0.663379
RNA5SP363,0
SOCS2-AS1,0
SOCS2,9.11718
-,3.56908
-,0
-,0.00778876
RN7SKP263,0
-,0.117929
C12orf50,0
CEP290,0.933936
RLIG1,1.10664
RNA5SP364,0
-,0.152274
CEP83-DT,0.147281
LNCHR1,0
CRADD,1.29458
CRADD-AS1,0.467192
RN7SL630P,0
-,0.202955
RN7SL483P,0
NSA2P2,0.0342086
SUCLG2P2,0.017114
MIR5700,0
KRT19P2,0
MIR492,0
KRT19P2,0
TMCC3,0.200843
MIR7844,0
LSM3P2,0
NDUFA12,81.3191
NUDT4,6.51955
UBE2N,9.92896
PLXNC1,0.430941
-,0
-,0
-,0
CEP83,2.40868
-,0
RN7SL330P,0.296658
RBMS2P1,0.206348
-,0.294294
MIR331,0
MIR3685,0
-,0
-,0
-,0
-,0
RNU6-735P,0
RPL29P26,2.95008
VEZT,4.02272
-,0.95901
Y_RNA,0
CBX3P5,0.0524542
RNU6-808P,0
METAP2,8.26371
NR2C1,6.23819
SNRPF-DT,0
RNU6-247P,0
LINC02410,0
SNRPF,2.9835
CCDC38,0
-,0
AMDHD1,0.14619
USP44,16.5689
PGAM1P5,0.916714
PGAM1P5,0.207889
Y_RNA,0
NTN4,0.247951
YPEL5P3,0
RN7SL88P,0
-,0
LINC02452,0
HAL,0.0383213
FGD6,5.48086
-,0
-,0.128452
-,0
RN7SKP11,0
ELK3,3.88828
-,0
-,0.206433
EEF1A1P33,0
CDK17,3.37147
RNU4-24P,0
-,0.503881
Y_RNA,0
-,0.232812
-,0
-,0
-,0
LINC02409,0.100594
CFAP54,0.0527671
PAFAH1B2P2,0.0118135
PAFAH1B2P2,0
-,0
RNU6-36P,23325.2
MIR4495,0
MIR4303,0
-,0
-,0
RNU4-41P,0
-,0
-,0
LTA4H,14.7898
-,0
NEDD1,1.58945
LINC02453,0.309178
PPIAP8,0
SLC9A7P1,0.0772909
SLC9A7P1,0.442628
IKBIP,2.00844
RMST,12.964
-,0
-,0
-,0
-,0
-,0
-,0
-,0
-,0
-,0
MIR1251,0
-,0
-,1.68887
MIR135A2,0
-,0
RPS4XP1,3.6988
-,0.121222
TMPO-AS1,0
TMPO,22.1007
BLTP3B-DT,0
BLTP3B,2.70622
-,0.687948
MGAT4C,2.3738
-,0
-,0
-,0.341461
-,0
SLC17A8,0
NR1H4,0
-,0
GAS2L3,2.26352
PIGAP1,0
SCYL2,1.89979
SLC5A8,0
RNU6-768P,0
-,0
APAF1,1.41857
ANKS1B,0.276095
-,0.213862
-,0
RNA5SP366,0
-,0
GARIN6,0.0678671
GOLGA2P5,1.5753
GOLGA2P5,0
RN7SL176P,0
-,0
-,0
MIR1827,0
ACTR6,1.66397
DEPDC4,0
Y_RNA,0
-,0
RNU6-1068P,0
RPS27P23,0
Y_RNA,0
RNU5E-5P,0
RNA5SP367,0
SPIC,0
MYBPC1,0.0815275
-,0
-,0.145404
ANO4,0.0664362
-,0
-,0
SNX5P2,0.0162393
ARL1,9.22915
RNA5SP369,0
RNU6-1183P,0
HSPE1P4,0.29029
CHPT1,0.751365
SYCP3,0.101934
RNY1P16,0
DRAM1,0.286753
-,0
-,0
-,0.0348353
NENFP2,0
UTP20,1.78645
WASHC3,1.10479
-,0
LINC00485,0
-,0
NUP37,9.02968
-,0
GNPTAB,3.16484
RNA5SP368,0
RNU6-101P,0
-,0
-,0.11095
RNU6-172P,0
-,0
C12orf42-AS1,0
-,0
-,0
C12orf42,0
-,0
LINC02401,0
PAH,0.430359
ASCL1,0
-,0
SLC25A3,31.6075
SNORA53,298.054
STAB2,0.00562563
-,0
-,0.0423773
U8,0
-,0
NT5DC3,1.42291
-,0
GLT8D2,0.750758
-,0.07325
HCFC2,0.106846
LINC02385,0
-,0
TDG,2.64843
-,6.60493
NFYB,3.9553
RNA5SP370,0
SLC41A2,0.159924
Y_RNA,0
-,0.00887524
KRT18P20,1.93775
CHST11,2.24461
-,0
-,0.474655
MIR3922,0
-,0.18908
TXNRD1,11.4594
-,0
RPL18AP3,29.3043
EID3,1.0371
-,0
CASC18,0
-,0
MRPL42,6.14077
RN7SL737P,0
-,0
ST13P3,0
-,0.00407045
APPL2,3.07639
C12orf75,3.02352
C12orf75-AS1,0
-,0
-,0
NUAK1,1.31556
-,0.24102
CKAP4,28.6965
TCP11L2,0
-,0
-,0.0530875
RNU7-94P,0
EEF1B2P4,0.211647
RPL30P12,0
TMEM263-DT,0.062262
-,0
HSP90B1,118.294
MIR3652,0
-,0
TTC41P,0
UQCC6,0
-,0
SETP7,0
CRY1,4.38983
-,0
-,0
PWP1,3.50835
RPL17P38,0.550037
PRDM4,4.44196
PRDM4-AS1,0
ASCL4,0
-,0.198171
-,0
-,0
-,0.0218923
-,0
-,0
-,0.0791119
-,0
ABTB3,1.54673
Y_RNA,0
-,0
-,0
RNA5SP371,0
-,0
CMKLR1,0
LINC01498,0.0569636
TMEM263,1.18493
MTERF2,1.57301
WSCD2,0.682796
ISCU,7.92278
TMEM119,0.0242979
SELPLG,0.0714676
-,0.0938813
MIR4496,0
Y_RNA,0
POLR3B,1.10094
RIC8B,0.986276
-,0
-,0.476644
RFX4,0.252822
-,0.150998
-,0
DAO,0
SVOP,0
-,0
RNU6-361P,0
USP30,0.640086
USP30-AS1,0
RNA5SP372,0
ALKBH2,5.54749
NOPCHAP1,2.12141
WASHC4,2.22518
ALDH1L2,0
FOXN4,0.0424221
CORO1C,14.6434
RNU7-169P,0
FICD,0
-,0
SART3,10.1995
MMAB,9.96998
RNU4-32P,0
MVK,0
RN7SKP250,0
FAM222A,1.53512
FAM222A-AS1,0.0351876
-,0
SSH1,2.95501
-,0
-,0.234268
MIR619,0
GLTP,4.97587
RBISP3,0
RN7SL441P,0
-,0.0941425
UBE3B,3.38059
-,0
MYO1H,0.035651
-,0.285811
LINC01486,0
KCTD10,10.7069
ANKRD13A,1.3533
C12orf76,2.21211
-,0
-,0
-,0
-,0.100559
-,0.0749099
TRPV4,0.205498
MIR4497,0
RN7SL769P,0
IFT81,0.451256
GPN3,6.25306
FAM216A,0
RPL31P49,0.176171
TCHP,0
-,0
GIT2,5.17002
VPS29,11.1407
-,0
PPTC7,3.0634
-,0
RAD9B,0
ANAPC7,19.6499
-,0
ARPC3,86.315
HMGA1P3,27.2328
-,0.0769161
-,0
RPL29P25,0
CCDC63,0.187506
MYL2,0
LINC01405,10.2368
LINC01404,0
CUX2,1.12206
MIR6760,0
RNA5SP373,0
TCTN1,0.715577
HVCN1,0.511597
RN7SL387P,0
LINC02356,0
HSPA8P14,0
PPP1CC,42.422
PHETA1,2.46125
BRAP,4.32659
PCNPP1,0.544845
UNG,14.5457
-,0
ACACB,0.400797
ADAM1B,0.11961
ATP2A2,17.4401
TMEM116,0.969925
SLC25A3P2,0
-,0
ERP29,71.1908
-,0
ACAD10,1.08125
-,0
ALDH2,0.110173
MIR6761,0
MAPKAPK5-AS1,10.5126
MAPKAPK5,0.980381
-,0
ADAM1A,0
RPS2P41,0.197642
TRAFD1,2.23145
Y_RNA,0
RPH3A,0.0274976
MIR1302-1,0
SH2B3,8.01663
ATXN2-AS,0
ATXN2,5.45467
U7,0
IFITM3P5,0.383825
RPS15AP32,0
NAA25,6.09919
MIR3657,0
-,1.54208
Y_RNA,0
DTX1,0.432533
RASAL1,0.151453
RITA1,5.21554
-,0
CFAP73,0
DDX54,15.834
MIR7106,0
Y_RNA,0
Y_RNA,0
IQCD,0
TPCN1,2.56048
-,0.169424
MIR6762,0
SDS,0.124351
SDSL,0
LHX5,1.42904
LHX5-AS1,1.83026
LINC01234,0.355961
DYNLL1P4,0
SLC8B1,1.65826
PLBD2,10.1851
-,0.543489
-,0
-,0
HAUS8P1,0
GLULP5,0
LINC02459,0
RPL6,388.666
PTPN11,0
-,0.0480487
RN7SKP216,0
-,0
OSTF1P1,0
-,0
Y_RNA,0
RBM19,10.1083
-,0
-,0.13838
-,0
-,0
-,0
-,0.0468109
-,0
-,0
-,0
-,0
-,0
-,0
-,0
UBA52P7,0
RN7SL865P,0
-,0
LINC02463,0
-,0
-,0
TBX3,0.0584579
TBX3-AS1,0
-,0
-,0
-,0
-,0
MIR4472-2,0
LINC02457,0.0106562
LINC00173,0.793014
MAP1LC3B2,0.59664
-,0
-,0
LINC03088,0
-,0
TBX5,2.70272
TBX5-AS1,0.948012
SPRING1,4.51677
HRK,0.535483
RPL36P15,0
RNFT2,2.95417
-,0.0964523
RNU6-558P,0
-,1.33655
-,1.2208
TESC,1.49856
FBXW8,2.34662
-,0
-,0
-,0.259093
OAS1,0
-,0
OAS3,0.0500924
OAS2,0.00901248
IMMP1LP2,0
TESC-AS1,0
FBXO21,9.70819
RFC5,0
-,0
WSB2,21.0927
-,0
MED13L,12.4839
-,0
RNU6-1188P,0
MIR620,0
SNRPGP18,0
-,1.35358
PEBP1,34.814
VSIG10,23.11
-,0
VSIG10,1.15938
-,0
SUDS3,6.30086
-,0.601548
-,0.316982
LINC02460,0
RPL17P37,0
LINC02423,0
LINC02440,0.119032
LINC02439,0
RNA5SP374,0
-,0
-,0
NOS1,0.935484
ELOCP32,0.265849
HSPB8,1.29388
-,0
-,0
-,0.906148
-,0
LINC00934,0.0213038
SRRM4,0.433584
-,0
-,0.248513
RN7SL508P,0
-,0
KSR2,0.598049
-,0
RPL35AP30,0
CCDC60,0
-,0
PRKAB1,4.81229
TMEM233,0.00823915
RN7SKP197,0
TAOK3,1.20378
RPS2P5,21.5773
RAB35,8.55536
RAB35-AS1,0
BICDL1,2.0244
Metazoa_SRP,0
-,0
RPLP0,916.46
NME2P1,0
GCN1,13.3691
MIR4498,0
RNU4-1,0
RNU4-2,5513.8
PLA2G1B,0
SIRT4,0.560056
RNU6-1088P,0
-,0
RPS27P25,0
-,0
MSI1,20.6355
-,0
PXN-AS1,0
-,0
-,0
PXN,17.9721
RPS20P31,0.242815
POP5,28.6756
RPL11P5,0
CABP1-DT,0.190552
CABP1,1.72075
COQ5,6.35711
RNF10,4.49965
-,0
Y_RNA,0
RPL29P24,0
-,0.487522
-,1.25363
-,0.95923
UNC119B,11.9185
MIR4700,0
-,0
ACADS,0.133878
COX6A1,0
-,0
GATC,5.28821
DYNLL1,52.8844
SRSF9,98.6739
NRAV,0
TRIAP1,30.4612
RPL31P52,0.578546
-,0.08615
-,0
CLIC1P1,0
RPL12P33,0.100207
SPPL3,8.1628
ARF1P2,0.123135
OASL,0
OASL2P,0
PPDPFP2,0
-,0
SNORA70,0
-,0
P2RX7,0
-,0
-,0
MLEC,39.0388
-,0
P2RX4,0.286933
HNF1A-AS1,0
HNF1A,0
C12orf43,3.95412
RNF34,0
KDM2B-DT,0
KDM2B,29.1944
MIR7107,0
RNU6-1004P,0
ORAI1,0.0714967
MORN3,0.0602163
-,0
TMEM120B,1.99477
-,0
-,0.709522
RHOF,4.94182
LINC01089,17.5698
ANAPC5,17.685
-,0
HPD,0
-,0
-,0
-,0
CIT,5.65305
MIR1178,0
-,0
SETD1B,3.22166
LINC02985,0.0625906
PSMD9,1.54212
-,0
CFAP251,0.32552
Metazoa_SRP,0
RNU7-170P,0
LRRC43,0.119541
IL31,0
-,0.393216
BCL7A,1.16876
CAMKK2,4.07416
-,0
MLXIP,0.876959
-,0
B3GNT4,0
-,0
DIABLO,19.8927
-,4.97001
VPS33A,5.46871
ZCCHC8,3.99401
-,0
-,0.183161
-,0
HCAR2,0
HCAR3,0.103315
HCAR1,0
-,0
DENR,8.3334
Y_RNA,0
CCDC62,0.00889614
KNTC1,7.58008
-,0
RSRC2,10.4557
HIP1R,3.14933
HECTD4,2.9436
MIR6861,0
-,0
RN7SKP71,42.793
RPL7AP60,0.189751
-,0.0790458
ABCB9,0.660355
OGFOD2,0
-,1.17956
ARL6IP4,9.03293
RNA5SP375,0
PITPNM2,1.22191
MIR4304,0
PITPNM2-AS1,0.115313
-,0.170016
KMT5A,1.32079
RILPL2,0.323966
COPS5P2,0
VPS37B,4.55774
-,0.254578
-,0
MIR3908,0
SNRNP35,2.57729
RILPL1,1.19906
-,0
-,0
TMED2-DT,0
TMED2,26.8489
DDX55,1.82878
GTF2H3,2.10226
-,0
EIF2B1,11.5266
SNORA9B,0
-,0.187858
MPHOSPH9,3.78633
-,0
MTRFR,0
CDK2AP1,134.157
-,4.01088
TCTN2,0.63658
-,0
DNAH10,0
ZNF664,19.4746
-,0
RFLNA,0
-,0
CCDC92,0
DNAH10OS,0
-,0.404871
-,0
-,0.14878
-,0.075394
-,1.03004
-,0
-,0
-,0.0807147
-,0
-,0
-,0
-,0
-,0
-,0
SBNO1,5.22782
MIR8072,0
SBNO1-AS1,0
Y_RNA,0
RNU6-927P,0
ATP6V0A2,6.66922
-,0
-,1.01031
RPL27P12,1.5237
-,0
RPL22P19,0
DHX37,9.30481
UBC,106.706
MIR5188,0
-,0
BRI3BP,4.84416
THRIL,0
-,0
-,0
CLIP1,8.52459
CLIP1-AS1,0
RPL21P1,0
-,0.0120601
-,0
-,0
-,0
-,0
LINC00939,0
LINC02826,0.0101487
LINC02359,0
LINC02350,0
-,0
-,0
-,0
-,0
LINC02825,0
LINC02347,0
FAM32EP,0
-,0
NDUFA5P6,0
-,0
-,0
-,0
-,0
-,0
LINC02824,0
LINC00943,0.0113696
LINC00944,0
-,0
LINC02372,0
-,0
HSPE1P20,0
LINC02405,0
-,0
-,0
-,0
-,0
-,0
LINC02376,0
-,0
RNU1-104P,0
LINC02375,0
-,0
-,0
-,0
-,0
-,0
-,0
Y_RNA,0
-,0
LINC02411,0
-,0.00802986
-,0
-,0
-,0
LINC02393,0
LINC00507,0
LINC00508,0
AACS,5.35039
-,0.788038
LINC02441,0
LINC02369,0
LINC02368,0
-,0
-,0
-,0.0175131
TMEM132C,0
-,0
MIR3612,0
-,0
-,0
-,0
GLT1D1,0
AK3P6,0
SLC15A4,0.0400658
-,0
NLRP9P1,0
LINC02418,0
-,0
LINC02419,0
-,0
-,0
TMEM132D,0
TMEM132D-AS2,0
-,0
TMEM132D-AS1,0
-,0
-,0
-,0
-,0
-,0
-,0
-,0
FZD10,0.425977
-,0
-,0
PIWIL1,0
-,0
-,0
FZD10-AS1,0.477019
-,0
-,0.114571
SCARB1,9.97018
-,0
RNU6-1077P,0
TMEM132B,17.3936
-,0.857604
Y_RNA,0
STX2,2.68583
-,0
-,0
LINC01257,0
-,0
RPS6P20,0
-,0
LINC02415,0
RNA5SP376,0
-,0
LINC02370,0
-,0
-,0
-,0
-,0
-,0
RIMBP2,1.14208
-,0
-,0
-,0.0615199
-,0.0180714
-,0
-,0
-,0
-,0
-,0
ADGRD1,0.0146119
ADGRD1-AS1,0.0110741
-,0.101074
-,0
-,0.0273428
-,0
-,0
-,0
-,0
-,0.0128711
-,0
-,0.103474
LINC02414,0
-,0
-,0
RNA5SP377,0
RPS6P21,0
RNA5SP378,0
RNU6-1017P,0
-,0
MMP17,6.08331
RAN,108.74
ULK1,5.7568
-,0.341504
-,0
PUS1-AS1,0
PUS1,28.4815
-,0
DDX51,1.41579
NOC4L,0.539315
-,0
LINC02361,0.113064
-,0
-,2.88954
EP400P1,0
-,0
-,0
-,0
-,0
-,0
-,0
-,0
-,0
-,0.448795
-,0
-,0
SFSWAP,4.46863
-,0.958392
GALNT9,0
-,0
-,0
GALNT9-AS1,0.091013
-,0
-,0
LRCOL1,0
P2RX2,0
-,0.404961
PXMP2,0
-,0
PGAM5,15.2433
RNA5SP379,0
FBRSL1,3.29197
-,0.219783
-,0.345402
MIR6763,0
NCOR2,19.596
MIR6880,0
-,0
-,0.334523
-,0.135387
-,0.3428
-,0
-,0.226546
-,0.304765
-,0.0401072
NANOGNBP2,0
EP400,12.6899
-,0
SNORA49,0
ZNF26,1.25604
PTP4A1P2,0
ZNF84-DT,0
RNU4ATAC12P,0
-,0
-,0.040309
ANKLE2,10.4147
-,0.114139
ZNF84,5.15179
-,0
ANHX,0
RNU6-717P,0
Y_RNA,0
-,0
FAM230C,0
-,0
-,0
GGT4P,0
IGSF3P1,0
KMT5AP1,0
-,0
-,0
-,0
U6,0
ZNF962P,0.011274
BNIP3P7,0
LINC00349,0
LONRF2P2,0
LINC00388,0
FEM1AP4,0
LINC00387,0
TERF1P5,0.076122
FAM207BP,0
GXYLT1P1,0
CNN2P12,0
ZNF965P,0
CYP4F34P,0
SNX18P26,0
LINC00328-2P,0
ANKRD20A9P,0
RHOT1P3,0
RNU6-55P,0
RNU6-76P,0
SNX19P2,0
LINC00408,0
-,0
PHF2P2,0
-,0
-,0
LINC00442,0
USP24P1,0
GTF2IP3,0
-,0
-,0
RNA5SP24,0
CENPIP1,0
-,0
SMPD4P2,0
-,0
TUBA3C,0
-,0
-,0
PSPC1P1,0.0738556
ANKRD26P3,0
MRPL3P1,0.592391
LINC00421,0
PARP4P2,0
CCNQP3,0
-,0
SLC25A15P2,0
TPTE2,0
MRPS31P2,0
GOLM2P1,0.0573581
TPTE2-AS1,0
CYCSP32,0
ESRRAP1,0
MPHOSPH8,1.38292
ZNF10,1.07524
-,0
ZNF268,4.83072
ST6GALNAC4P1,0.306474
PSPC1-AS2,0
PSPC1,24.2695
RN7SL166P,0.404627
-,0.288934
-,0.601586
ZMYM5,2.12082
-,0
-,0.712832
LINC01072,0
GJA3,0.0176185
PPIAP28,0
LINC00556,0
GJB2,0.0712811
-,0
GJB6,0.0395633
CRYL1,1.67657
MIR4499,0
-,0
IFT88,0.325658
SLC35E1P1,0.227439
RNU2-7P,0
ZNF140,1.12341
-,0
ZNF891,1.77692
RPL23AP67,0.126625
-,0.307565
IL17D,0.574648
-,0
EEF1AKMT1,1.33444
RANP8,0
-,0.561691
CNOT4P1,0
LINC00367,0
HNRNPA1P30,0
PPIAP27,0
RPSAP54,0
LATS2,1.98961
LATS2-AS1,0.095397
RNU4-9P,0
RPS12P23,0
IPPKP1,0
-,0
SNORD27,0
GOLGA3,14.0071
CHFR,0
RNU6-327P,0
ZNF605,3.42836
RPS11P5,0
-,0.608699
CHFR-DT,0.252156
-,0
-,0.0453351
SAP18,23.9223
MRPL57,5.66611
-,0
LINC01046,0
XPO4,5.9701
SKA3,12.3659
H2BP6,0
MICU2,4.58773
FNTAP2,0.125602
RNU6-59P,0
RPS7P10,3.5358
-,0
FGF9,0.0833617
RN7SL766P,0
LINC00424,0
-,0
ESRRAP2,0
-,0.0647758
-,0
LINC00540,0.686229
NME1P1,0
MTND3P1,0
FTH1P7,0.602989
DDX39AP1,0
SNORD36,0
RPL7AP73,0
-,0.0213305
IPMKP1,0
RFESDP1,0
-,0
-,0
HMGA1P6,0
RNY3P4,0
-,0
LINC00362,0
LINC00621,0.0439065
NUS1P2,0.69109
-,0.184769
BASP1P1,0.0725028
LINC00327,0.121529
LINC00352,0
-,0
MIPEPP3,0
GAPDHP52,0
LINC00539,0
ZDHHC20,12.3607
-,0
GRK6P1,0.0958288
RNA5SP25,0
ZDHHC20-IT1,0
TNFRSF19,0.139385
-,0.0851718
MIPEP,3.59065
C1QTNF9B,0
PCOTH,0
MTCO3P2,0
-,0.0681117
ANKRD20A19P,0
-,0.0311718
-,0.00592818
-,0
NUS1P3,0
LINC00566,0
CYCSP33,0
ZMYM2,23.7537
KRR1P1,0.207472
TPTE2P6,0
-,0.144528
PSPC1P2,0
-,0
PARP4,4.85375
-,0.0206738
-,0
-,0
ATP12A,0
RNY1P7,0
RPL26P34,0
IRX1P1,0
-,0
ANKRD20A10P,0
RNF17,0
-,1.05119
TPTE2P1,0
-,0
SLC25A15P3,0
RPL34P27,0
LSP1P1,0
-,0
PABPC3,0
-,0.285219
-,0
CENPJ,4.02378
LINC01076,0
RPL23AP69,0
MTMR6,1.75931
-,0
AMER2,0.113305
-,0
LINC01053,0
LINC00463,0
ELOBP1,0
