gene_short_name,FPKM
RNU6-599P,0
-,0.333741
SNX18P5,0.510166
FAM74A6,0
FAM74A6,0
-,0
-,0
-,0
FAM74A4,0.0121758
FAM74A4,0
-,0.0124599
CNTNAP3C,0
RN7SL462P,0
SPATA31A5,0.0118861
-,0.0265912
-,0
-,0
FAM242D,0.0752665
Y_RNA,0
-,0.184096
-,0
RN7SL722P,0
SPATA31A7,0.0790012
-,0.0373934
-,0
RPL7AP76,0.0315122
-,0
-,0
SNORA70,0
RN7SL544P,0
-,0
LINC01189,0.118121
FGF7P7,0
-,0.772097
FRG1HP,0
PGM5P2,0.373456
PGM5P2,0
-,0.236368
-,0.363222
-,0.482823
LINC03025,0.376789
FOXD4L6,0.0414699
ZNG1F,0.154425
CNTNAP3P5,0.032759
RBPJP7,0.0304845
RAB28P2,0.53609
-,0.13668
ATP5F1AP7,0
SDR42E1P3,0
FKBP4P7,0
FAM88F,0.279875
FAM88C,0.0197332
-,0.0695925
FGF7P6,0
-,0.221634
-,0
-,3.98137
-,0.27102
-,1.2839
PTGER4P2,0.865817
CDK2AP2P2,0.727928
CNTNAP3P1,0.0327652
-,0
BMS1P9,0
FAM27C,0.836991
-,0
-,0
Y_RNA,0
FAM242E,0
-,0
-,0.426998
LINC01410,1.04766
-,4.94267
RNA5SP283,0
AQP7P4,0
RPL7AP46,0.0375031
-,0.382484
CDRT15P7,0
-,0.130557
BMS1P10,0
AQP7P1,0
-,0.459447
-,0
-,0
-,0.424102
MYO5BP3,0.4959
CDK2AP2P3,0.0874012
PTGER4P3,0.266879
DUX4L50,1.36514
LERFS,2.24731
MYO5BP2,1.19811
FAM88B,1.11377
ADGRF5P1,3.2794
-,0
FGF7P8,0.173348
FRG1JP,0.0179986
-,0
-,0
MIR4477B,0
-,0
-,0.495193
RNA5SP284,0
-,0.0101071
-,0.164325
U6,0
FLJ43315,0.347671
-,0
CNN2P3,0.162201
-,0.0567727
-,0
GXYLT1P6,0.166244
AQP7P2,0
BMS1P11,0.0292589
IGKV1OR-2,0.106792
-,0
BNIP3P4,0
-,0.0443798
-,0
-,0.0706721
RNU6-1293P,0
-,0.0348571
-,0
-,0.255951
BMS1P12,0
IGKV1OR9-1,0.197386
-,0.015265
-,0
-,0.719372
ZNG1DP,0
-,0.905081
Y_RNA,0
FRG1KP,0
FOXD4L5,0.268326
FOXD4L4,0.571323
IGKV1OR-3,0
-,0
-,0
BMS1P13,0
-,0
-,0
AQP7P3,0
-,0.28682
-,0
-,0.160739
GXYLT1P4,0.0337824
-,0.292706
-,0
-,0.0106191
CNTNAP3,0.159298
-,0
RBM17P1,0.23096
-,0.56205
RN7SL640P,0
-,0
CDRT15P12,0
RAB28P4,0
RBPJP2,0
SDR42E1P4,0.0643386
ATP5F1AP10,0.0788928
FKBP4P8,0.0151225
-,0.0736605
-,0
FAM74A3,0.124426
ANKRD20A5P,0.0480231
ANKRD20A4P,0.0105817
-,0.0382923
-,0
CYP4F25P,0
RNU6-1193P,0
SNX18P9,0.332284
ZNG1E,0.745044
-,0
-,0
CNTNAP3B,0.217785
RBM17P3,0.0819856
-,0.0403878
RN7SL343P,0
Y_RNA,0
FAM27B,0
FAM27E3,0.425014
CNTNAP3P2,0.00573972
RN7SL422P,0
-,0
RBM17P2,0.183537
RN7SL787P,0
-,0.092485
-,0
SPATA31A3,0.155416
-,0
SNORA70,0
-,0
-,0
FOXD4L3,0.289477
ZNF658,0.145861
-,0.205316
TMEM252,0.264256
TMEM252-DT,0.0882185
LINC01506,0.655224
-,0.234826
PRKACG,0.629656
ANKRD20A1,0.0755232
RNU6-368P,0
BANCR,0.0294848
PIP5K1B,0.236736
-,0
PABIR1,0.935797
-,0.171836
RNU6-820P,0
-,0.38964
LINC03025,0
PGM5,0.472759
-,0.571291
-,0
PGM5-AS1,0.612284
-,0.288309
-,0.808346
-,0.0676639
-,0
CYP4F59P,0
ANKRD20A3P,0
-,0.449382
SNX18P4,0.165695
-,0
RNU6-538P,0
ZNG1C,0.205614
-,0.0206445
CFAP95,0
RN7SL570P,0
CFAP95-DT,0.401821
ENTREP1,0.94055
APBA1,0.40577
-,0
APBA1,0
-,0
-,0.334074
MAMDC2-AS1,0
SMC5-DT,1.07378
MAMDC2,0.318221
RNU2-5P,0
RPL24P8,0.7831
KLF9,0.4143
SMC5,0.133953
-,0.915898
Y_RNA,0
RPL35AP21,0.134239
-,0.206009
ABHD17B,0.394717
Y_RNA,0
HSPB1P1,0.26588
C9orf85,0.451602
BTF3P4,0.674621
C9orf57,0.333496
-,0.0685586
-,0.21658
-,0.218015
RNA5SP285,0
GDA,0.287222
-,0.347761
-,0
-,0
PTAR1,0.586944
LINC01474,0.072474
ALDH1A1,0.304182
CYP1D1P,0.592073
-,0
FXN,0.465224
TJP2,1.08523
-,0.183132
DPP3P2,0.360755
-,0.554002
-,0.077504
-,0.372307
RNA5SP286,0
-,0
ANXA1,2.20395
-,0.606351
LINC01504,0
ZFAND5,2.5035
-,0.201916
C9orf40,0.584933
RORB-AS1,0.181342
RORB,0.329314
-,0.244923
CARNMT1-AS1,0.200938
CARNMT1,0.488303
-,0
-,0
OSTF1,0.269335
Y_RNA,0
RNU6-1228P,0
-,0.322243
-,0
NMRK1,1.98806
OTX2P1,0
CEMIP2,1.08894
-,0.0598527
RPSAP9,0.146225
TMC1,1.47854
-,0
RPS20P24,0
RPS27AP15,0.306915
RFK,1.03427
DNAJB5P1,0.131024
LYPLA2P3,0
-,0.0866687
-,0.672495
FOXB2,0.300653
ATP5MFP3,1.18021
RFC5P1,0.243371
GNA14,0.129738
GNA14-AS1,0
NUTF2P3,0.466105
RNU6-1303P,0
GNAQ,1.21608
-,0.313178
RN7SKP59,0.14654
ASS1P3,0.222031
RPL21P84,0.458229
-,7.552
TRPM6,0.169607
RN7SKP47,0.515676
RPSAP75,0
RNU6-445P,0
-,0.49081
PSAT1,1.14729
-,0.47361
MTND2P8,1.61352
KRT18P24,0.221861
-,0.21472
CHCHD2P9,0.243327
LNCARSR,0.424096
TLE4,1.7057
-,0.0924489
NPAP1P6,0.427494
-,0.458771
-,0
TRPM3,0.853478
RN7SL726P,0
-,0
-,0
MIR204,0
PIGUP1,1.01158
-,0.32368
-,0.15895
LINC01507,0.352337
PCSK5,0.231959
RBM22P5,0.499472
MTND2P9,0.730959
MTCO1P51,1.04535
RPS19P6,0.268544
-,0.412341
NPAP1P4,0.486726
RPS20P25,0.774892
-,0.368014
RNA5SP287,0
-,0
TLE1-DT,1.21273
RNU6-1035P,0
TLE1,0.486189
SPATA31D5P,0
SPATA31D5P,0.415043
RASEF,0.343017
-,0
-,0
SPATA31D4,0
SPATA31D3,0.0539591
SPATA31D2P,0.39488
-,0.123162
RN7SKP242,0
-,0
-,1.70434
-,0
-,0
-,0
SPATA31D1,0.350031
SPATA31B1P,0.324568
DDX10P2,0.420308
-,0.507945
MTCO3P40,0.302814
-,0.182398
-,0.146606
-,0.183301
RPS6P12,0.88599
RNU4-15P,0
IDNK,0.172328
FRMD3-AS1,0.255117
FRMD3,0.620978
-,0.415029
RNU4-29P,0
UBQLN1,1.93425
UBQLN1-AS1,0
QNG1,0.156288
GKAP1,0.280661
KIF27,0.240214
-,0.872706
-,0
-,0.0881947
-,0.798761
RMI1,0.218972
Y_RNA,0
SLC28A3,0.270158
SLC28A3-AS1,0
-,0.225918
-,0
GCNT1,0.62842
PCA3,0
-,0
PRUNE2,1.46114
H3P32,0.683526
PPIAP87,0.252419
-,2.76466
UBE2V1P10,0
-,0.0932419
-,0.501041
STK33P1,0.295025
-,0.636782
HNRNPK,7.44555
MIR7-1,0
HNRNPK-AS1,0
-,0.0363983
-,0.0462518
-,0.384153
PHB1P7,0.451708
-,0.149263
NAA35,0.345833
-,0
-,0
-,0.64132
-,0.140853
-,0
C9orf153,0.421158
-,1.28285
RN7SKP264,1.28949
ISCA1,1.78748
GOLM1,6.97016
-,0.303091
-,1.72061
RNU2-36P,0
-,0.0490563
LINC02834,0.229063
-,0.171646
GAS1,0.403852
AGTPBP1,1.21973
GAS1RR,0.539204
LINC02893,0.379567
CDC20P1,0.23365
NFYCP2,0.0682276
-,0.0976407
-,0
LINC02872,0.165221
-,0.323187
-,0
-,0.513049
-,0.236054
TUT7,0.346821
EIF3JP3,0.155511
CTSL3P,0
CTSL3P,0.0418778
-,0.0336464
FBP2P1,0.147532
-,0.319447
ELF2P3,0.41689
NPAP1P7,0.177847
CTSLP8,0.0507315
-,0.0446596
-,0.274896
NPAP1P9,0.0860306
-,0
-,0
SPATA31E1,0.205581
SPATA31C1,0.435903
-,0.195713
-,0.242774
-,0.174912
CTSL,1.52897
RNU6-86P,0
RPS10P3,0.328204
LINC03026,0.424035
-,0.165238
SPATA31C2,0.379609
-,0.124963
-,0.511253
-,0
-,0
RPSAP49,0.334034
CDK20,0.87275
RPL21P85,0.460136
NXNL2,0
-,0.224442
SPIN1,1.37258
-,1.88876
HNRNPA1P14,0.434708
-,0
MIR4289,0
PCNPP2,0.27153
-,0.164419
LINC02843,0
VPS13A-AS1,0
VPS13A,0.261159
CKS2,0.481168
MIR3153,0
SHC3,0.743439
-,1.09284
S1PR3,0.89466
-,0.48823
SECISBP2,0.559962
GADD45G,1.03465
LINC03062,0.218523
-,0.626945
-,0
MIR4290HG,0.347471
MIR4290,0
IL6RP1,0.2455
-,1.43314
-,0.483986
OR7E31P,1.63877
OR7E116P,1.10206
CEP78,0.195081
LINC01508,0.30423
DIRAS2,0.978855
OR7E109P,1.66855
OR7E108P,0.736906
-,0.454415
-,0.446344
-,0
LINC01501,0.720662
LINC02957,0.468428
AUH,0.924321
DAPK1,0.769568
-,0
DAPK1-IT1,0.277508
-,0.34457
NFIL3,1.2446
SYK,0.153931
-,0
-,0.5473
LINC00475,0
-,0
ROR2,0.248259
PAICSP2,0.355203
MIR3910-1,0
MIR3910-2,0
BEND3P2,0
-,0
PRSS47P,0
-,0
-,0.653056
LINC00484,0
LINC00484,2.41305
LINC02937,0.480272
-,0.0686494
-,0.183801
-,0.350006
SPTLC1,1.24618
RPL21P82,0.40166
HSPE1P22,0.502686
-,0.094902
MTATP6P29,0
MTCO3P29,0.439696
MTND3P23,0.322097
MTND4LP7,0
MTND4P15,0.796957
RPL21P86,0.879269
BICD2,0.774397
NOL8,0.157788
-,0.536797
ALOX15P2,0.0957077
SEMA4D,1.42862
PA2G4P6,0.264506
-,0.341129
SUSD3,0.0364677
-,0.179059
FGD3,0.354654
NINJ1,0.88739
-,0
CARD19,1.00144
RNU6-829P,0
Y_RNA,0
-,0.159805
-,0
ANKRD19P,0
-,0.29775
-,0.292327
EEF1DP2,0.646129
RNU6-714P,0
-,0.179466
ZNF484,0.311953
SNX18P2,0.654572
-,0.320936
-,0.217818
CENPP,0
-,0
IPPK,0.0671345
-,0
OGN,0.00429227
OMD,0
ASPN,0
ECM2,0
MIR4670,0
-,0
-,0.24388
MIR4291,0
BARX1,0.277777
BARX1-DT,0.232196
PHF2,0.352824
MIR548AU,0
-,0.0579207
-,0.100002
-,0
PTPDC1,0.67526
CYCSP24,0.25021
NUTM2F,0.0576648
MIRLET7A1HG,0.248022
MIRLET7A1,0
MIRLET7F1,0
MIRLET7D,0
ZNF169,0.573102
LINC02603,0.890242
VDAC1P11,0.247348
-,0.0644845
-,0
PTMAP12,0.837332
-,0.1831
-,0.0710373
RNU6-669P,0
MFSD14B,0.62781
YRDCP1,0.226125
-,0.0741654
PCAT7,1.09041
FBP2,0
FBP1,0
FAM120AOS,0.834683
FAM120A,0.72218
-,0.251276
-,0.0731736
-,0
AOPEP,3.16611
MIR24-1,0
-,0
-,0
-,0
MIR3074,0
FANCC,2.06521
MIR2278,0
-,0.264991
-,0.359967
-,0.0544572
MIR6081,0
MIR23B,0
MIR27B,0
-,0.230197
RNA5SP288,0
-,0.664867
MT1P1,0
-,0.347543
EIF4BP3,0.867933
IARS1,0.932673
MIR3651,0
SNORA84,0
ZNF367,0.285559
NSA2P7,0.272768
-,0.648691
-,0.332314
HSD17B3,0.230919
-,0
SLC35D2,0.78102
HSD17B3-AS1,0.29528
RNU6-1160P,0
PRXL2C,0.18913
-,0.98839
-,0.451846
-,0.786021
ZNF510,0.380161
ZNF782,0.213904
HABP4,0.916442
CDC14B,0.579129
PTCH1,1.56188
-,0
-,1.52415
-,0.90285
NTRK2,2.52963
-,0.0248851
-,0.128286
TDRD7,0.228134
MFSD14CP,0.634098
MFSD14CP,0
PTMAP11,2.00688
-,0
NUTM2G,0.0345775
YRDCP2,0.135723
NCBP1,0.66989
-,0
XPA,0.872835
KRT18P13,0.185445
PTCSC2,0.226425
-,0.612279
TMOD1,1.09746
TSTD2,0.840869
-,0.741424
FOXE1,0.0715683
HEMGN,0.126042
ANP32B,0.837263
-,0.0891816
RNU6-918P,0
TRMO,0.766887
Y_RNA,0
-,0.0964181
CTSV,0.483369
TCEA1P1,0.260437
GAS2L1P2,0.0526992
GAS2L1P2,0.364546
VN1R51P,0.738476
FAM220CP,0.102737
-,0.315291
ANKRD18CP,0.338086
-,0
SUGT1P4-STRA6LP,0
SUGT1P4-STRA6LP-CCDC180,0
SUGT1P4,0
STRA6LP,0
CCDC180,2.0549
RNU6-798P,0
-,0
ZNF322P1,0.16241
-,0
-,0
MIR1302-8,0
CORO2A,0.539102
WNK2,1.58481
-,0
FAM120A2P,0
NANS,2.9906
TRIM14,0.349692
Metazoa_SRP,0
-,0.589808
NME2P3,0
TBC1D2,0.164153
MIR6854,0
-,0.538764
GALNT12,0.149536
-,1.12633
ADIPINT,0.563084
-,0.0768755
RN7SL794P,1.1619
COL15A1,0.554668
-,0.58573
SEC61B,8.69062
RN7SKP225,0.350022
ALG2,1.39084
KRT8P11,0.428224
GABBR2,1.10108
SEPTIN7P7,0
ERCC6L2-AS1,0
-,0
ERCC6L2,1.69969
RNU2-46P,0
RNA5SP289,0
PARK7P2,0.339004
LINC00092,0.795238
-,0.126498
-,0.244564
Y_RNA,0
NAMA,1.85882
-,0.233779
-,0
-,0
ANKS6,0.386312
MSANTD3,0.688251
MSANTD3-TMEFF1,1.08974
TMEFF1,1.87343
CAVIN4,0.259294
RN7SKP87,0.853538
ACTG1P19,0.335853
-,0.0654782
GAPDHP26,0
PLPPR1,1.38252
TRPC6P4,0
-,0
ACNATP,0
INVS,0.267165
TEX10,1.09348
RN7SL75P,0.20255
RPS2P35,0.277108
DPPA3P10,0.479557
NANOGP5,0.490665
STX17,0.825651
-,0
-,0.260606
STX17-DT,0.608577
STX17-DT,0.237105
-,0.141251
NR4A3,0.475159
MRPL50,0.767894
-,0
ALDOB,0.611548
BAAT,0.232944
-,0.0541692
TRMT112P4,0.191128
FYTTD1P1,0
ZNF189,0.410321
MTND3P4,0.698976
ARL2BPP7,0.168264
RNU6-329P,0
-,0.426202
-,0.230303
RNF20,0.432246
CCSER2P1,0.136571
LINC00587,0
ZYG11AP1,0.106406
-,0.0952837
-,0
CYLC2,0.0875887
-,0.122952
RNA5SP291,0
LINC03094,0
LINC01492,0.0605525
TMEM246-AS1,1.77181
PGAP4,1.90272
-,0
GRIN3A,2.20448
PPP3R2,1.11607
-,0.264233
-,0.276919
TOPORSLP,0.061178
OR13F1,2.03351
OR13C8,0.731661
OR13D2P,0.532314
OR13C5,0.668447
OR13C2,0.951498
OR13C9,0.635168
OR13I1P,0.246802
-,0.590644
OR13C3,0.261365
OR13C4,0.720784
-,0.254284
OR13C1P,1.11522
OR13D3P,0.772757
OR13D1,0.69811
NIPSNAP3A,1.05348
SMC2-DT,0.64368
CT70,0.74517
-,0.0841977
RN7SKP191,0.484347
NIPSNAP3B,0.548385
SMC2,0.293359
FSD1L,0.454629
RALGAPA1P1,0.181601
-,0.22842
TAL2,0.151459
TMEM38B,0.423306
-,1.33508
DEPDC1P2,0.270556
SLC25A6P5,0.437312
ABCA1,0.458147
-,0.134305
RNA5SP292,0
FKTN-AS1,0
FKTN,1.77006
-,0
-,0.144727
-,0
-,0.430063
LINC01505,2.21886
MIR8081,0
-,0.0693396
-,0
-,1.34924
RN7SKP77,0.881298
-,0.501618
LINC01509,0.0481515
-,0.0616112
HMGN2P32,0
RNU6-492P,0
SLC44A1,0.527506
-,0.883749
-,0.0755863
PPIAP88,0.210428
RNU6-996P,0
RNU6-1064P,0
RN7SL659P,0
RPL36AP6,0
-,0
RNA5SP293,0
RPS15AP27,0.388688
RPL31P43,0
CHCHD4P2,2.05676
-,0
RPL36P14,0.626848
-,0.767678
RPL36AP35,0.945225
-,0
ACTL7B,0.276904
RAD23B,0.78312
KLF4,0.370655
-,0.497041
ACTL7A,0.291078
ABITRAM,0.707544
CTNNAL1,0.30032
TMEM245,0.929643
Y_RNA,0
MIR32,0
ERP44,1.449
UPF3AP3,0.381849
Y_RNA,0
FRRS1L,0.901913
EPB41L4B,0.612835
RNU6-984P,0
MTND2P11,1.03412
C9orf152,0.510032
TXN,6.61251
TXNDC8,0.987862
ZNF462,0.884154
-,0
RPL7AP44,0.183251
-,0.0770454
SVEP1,0.3
RNU6-1039P,0
PTPN3,0.288179
RNY4P18,0
-,0.0427157
MIR7702,0
LPAR1,0.479114
RNU6-432P,0
Y_RNA,0
OR2K2,1.63036
MUSK,0.408485
-,0
LRRC37A5P,0.236295
LRRC37A5P,0.325923
DNAJC25,0.130533
DNAJC25-GNG10,0
GNG10,0.497671
SHOC1,0.1304
-,0.0735715
RNU6-1013P,0
UGCG,0.671095
MIR4668,0
RNU6-710P,0
ZNF483,0.626904
PTGR1,1.11839
-,0
ECPAS,0.848356
RNA5SP294,0
LINC02977,0.367888
LINC02977,0.635447
RPL32P22,0.399617
PALM2AKAP2,1.54902
MIR3927,0
YBX1P6,0.232113
-,0.0763967
RPL21P87,0.296652
INIP,0.657563
SNX30-DT,0.419591
SUSD1,1.148
RNU6-855P,0
Y_RNA,0
RPL29P20,0.295275
SNX30,1.24416
SLC46A2,0
SLC46A2-AS1,0.294052
ZFP37,0.311969
-,0
-,0
-,0
-,0
-,0
-,0
TGFBR1,1.84342
RNA5SP290,0
HSDL2,0.131507
HSDL2-AS1,0
KIAA1958,0.951136
-,0
FAM225A,0.0783925
-,0
MUPP,0
ZNF883,0.256543
SLC31A1,0.442187
CDC26,0.364404
PRPF4,0.552936
RNF183,1.30687
FAM225B,0.165088
BSPRY,0.156523
HDHD3,0.374714
ALAD,2.91899
POLE3,0.732343
C9orf43,0
WDR31,0.169264
-,0.23927
-,0.639099
-,0.154751
-,0.50766
-,2.90756
AMBP,0.038616
KIF12,0.242121
ELP1,1.34576
ORM1,0.0726846
ORM2,0.0367515
PTBP3,0.553306
RN7SL57P,0
RNA5SP295,0
RN7SL430P,1.25367
HSPE1P28,0
-,0
RGS3,1.56661
-,0
-,0.753856
ATP6V1G1,2.99155
COL27A1,0.770621
MIR455,0
TEX53,0.902218
TEX48,0.342985
-,0.258528
-,1.07719
TMEM268,1.42078
Y_RNA,0
-,0.201045
WHRN,1.28069
-,2.46791
TNFSF15,0.486966
LINC00474,0.239059
-,0.116919
ZNF618,0.770377
-,0.455959
-,0.0280893
RPL35AP22,0.425356
AKNA,0.690135
-,0.158477
LINC02578,0.250559
TUBB4BP6,0.91409
PAPPA,0.775749
PAPPA-AS1,0
PAPPA-AS2,0.240703
-,0
-,0.220041
LINC01613,0.405622
BRINP1,1.12907
MIR147A,0
-,0.0909171
MEGF9,0.878232
AHCYP2,0.165857
ASTN2,1.61867
ASTN2-AS1,0.0513936
-,0.196258
TRIM32,0.731401
-,0.0851461
RPL10P3,0.197519
SNORA70C,0
RN7SKP128,0.326274
RN7SKP125,1.4455
-,1.75411
PSMD5,0.775157
CUTALP,1.62915
CUTALP,0
SLC31A2,0
FKBP15,0.853553
-,0
TLR4,0.500751
-,1.18216
-,0
TPT1P9,0
RNU6-1082P,0
-,0
-,0
TRAF1,0.256879
PHF19,1.23447
STOM,0.517611
-,0
GGTA1,0.805493
RN7SL187P,0
HMGB1P37,1.53771
FBXW2,0.819263
B3GALT9,0
RAB14,1.17137
RN7SL181P,0.206187
GSN,1.16869
-,0
GSN-AS1,0.431992
-,0.777048
MIR4478,0
DAB2IP,0.859745
-,0
NDUFA8,1.48695
MORN5,0
TTLL11,0.922881
LHX6,0.845207
-,0.16442
-,0.213964
OR1H1P,0.911735
OR1J1,0.879396
OR1J2,1.26691
OR1J4,1.15657
OR1N1,0.686503
OR1N2,1.70616
OR1L8,0.493946
OR1Q1,1.47437
OR1B1,1.31632
OR1L1,1.17628
OR1L3,1.22301
TLK1P1,0.359516
OR1L4,1.55378
CDK5RAP2,0.821662
SKA2P1,1.12858
OR5C1,0.893247
OR1L6,0.361832
KRT18P67,0.259175
PDCL,0.549425
OR1K1,0.147247
PTGS1,0.622332
-,0
RBM18,0.56798
MRRF,0.476184
-,0.638472
ZBTB6,0.437511
ZBTB26,0.322989
-,0
RABGAP1,0.317452
GPR21,1.90354
RNY1P15,0
-,0.175504
-,0.159638
LHX2,0.492308
-,0
LHX2-AS1,0.216405
-,0.75906
DELEC1,0
TNC,1.05306
TNFSF8,0.581392
-,0.160372
-,0
-,0.441899
U2,0
PSMB7,3.54513
C5,0
CNTRL,1.2148
ADGRD2,0.196213
-,0
NR5A1,0.0756213
NEK6,0.648186
-,0.280656
-,0
WDR38,0
RPL35,22.5792
ARPC5L,1.38197
-,0
MIR600HG,0.888319
STRBP,1.01113
MIR600,0
OLFML2A,0.342697
RPSAP76,0.149775
NR6A1,0.565012
-,0.574103
RN7SL302P,0.354397
MIR181A2HG,1.04069
MIR181A2,0
MIR181B2,0
-,0.120313
RABEPK,0.384148
HSPA5-DT,0.153837
CRB2,0.168907
DENND1A,0.729599
MIR601,0
MIR7150,0
-,0.23524
-,0.432007
-,2.10189
PIGFP2,0.312301
-,0
Metazoa_SRP,0
PPP6C,0.920142
PRPS1P2,0.943718
PBX3-DT,0.693045
PBX3,1.05669
PBX3,0.29837
-,0
-,0.177849
-,0.149573
MVB12B,0.868366
NRON,0
SNORD116,0
-,0.281714
-,0.157294
-,0.116238
RC3H2,1.22283
SNORD90,0
LMX1B-DT,0.337757
-,0.327616
GOLGA1,0.416361
SCAI,0.239894
RNU4-82P,0
FXNP2,0.175143
LMX1B,0.301351
-,0.079526
-,0
MAPKAP1,1.12295
RN7SL30P,0
-,0.132744
HNRNPA1P15,0.661762
ZBTB43,0.549764
-,0.36972
ZBTB34,0.44453
ZNF79,0.389003
SLC2A8,0.509478
RPL12,10.1452
SNORA65,0
GARNL3,0.430186
-,0.185805
-,0.418522
RALGPS1,0.729847
-,0
ANGPTL2,0.408179
NIBAN2,0.642598
CDK9,1.17726
MIR3960,0
MIR2861,0
SH2D3C,1.01944
-,0.218826
FPGS,0.37838
ENG,0.233575
-,0.131808
Y_RNA,0
RNA5SP296,0
AK1,2.03441
-,0
ST6GALNAC6,0.486493
MIR4672,0
ST6GALNAC4,0.417115
PIP5KL1,0.393484
-,0
LRSAM1,1.25733
Y_RNA,0
-,1.15837
EEIG1,0.3571
DPM2,2.73815
PTGES2-AS1,0.534907
LCN2,0.507233
STXBP1,6.39446
CFAP157,0
TTC16,0
-,0
PTRH1,0
MIR3911,0
TOR2A,0
PTGES2,0.616602
COQ4,1.72717
SLC27A4,0.492428
TMSB4XP4,0.427788
URM1,1.75012
MIR219B,0
MIR219A2HG,0
MIR219A2,0
NAIF1,0.666271
-,0
SLC25A25-AS1,0.413323
SLC25A25,0.27434
-,0.294686
HSPA5,6.0711
CERCAM,0.279852
-,0.0680956
BBLN,0
DNM1,2.16471
CIZ1,1.7806
MIR199B,0
MIR3154,0
GOLGA2,1.24414
SWI5,0
TRUB2,0.328533
-,0.265863
PKN3,0
ZDHHC12,0.924307
RN7SL560P,0
ZDHHC12-DT,0.138955
ZER1,0.970285
Metazoa_SRP,0
TBC1D13,0.625392
HMGA1P4,0.674792
SET,2.01842
GAPVD1,2.09033
-,0
RNU6-1020P,0
ODF2,0.407438
ODF2-AS1,0
-,0.224868
PHYHD1,0
-,0
NUP188,0.301511
SH3GLB2,1.2677
DOLK,1.13563
-,0.114268
DOLPP1,0.660854
MIGA2,0.537135
LINC02975,0.546939
-,0
LINC02913,0.813163
RN7SL159P,0
-,0.117883
GLE1,0.904268
-,0.361866
RNU7-171P,0
-,0.412613
-,0.689657
LINC01503,2.47012
ENDOG,0.774544
SPOUT1,0.527291
KYAT1,0
KYAT1,0.179037
LRRC8A,2.38804
-,0.583264
PRRX2,0.26095
PRRX2-AS1,0.069741
UBE2V1P4,0
PTGES,0.35186
TOR1B,0.957868
TOR1A,1.63772
-,0.124963
-,0.289884
NTMT1,0
-,0
C9orf50,0
ASB6,0.749718
-,0
C9orf78,0.934226
USP20,0.201833
MIR6855,0
GPRACR,0.242207
CRAT,0.655363
IER5L,1.51567
-,0
PTPA,2.25276
-,0
IER5L-AS1,0
-,0.434585
LINC00963,0.392266
-,0
-,0.309195
NCS1,1.45018
-,0.608668
ASS1,0.237109
-,1.12423
PRDM12,0.112516
SPTAN1,35.1248
-,0
DYNC2I2,0
-,0.105824
VTI1BP4,0.0432328
FUBP3,0.781639
MIR6856,0
QRFP,1.06788
FIBCD1,0.256438
FIBCD1-AS1,0
ABL1,0.586424
-,0
-,0.455093
-,0
GPR107,1.12158
Y_RNA,0
EXOSC2,0.796774
-,0.188622
FNBP1,0.936418
-,0.297261
-,0.235147
-,0.763961
AIF1L,0.710409
-,0.372132
-,1.13861
LAMC3,0.224241
-,0
PLPP7,0.325444
PRRT1B,0.178204
FAM78A,0.490757
EIF4A1P3,0
-,0
-,0.145726
MED27,1.46167
NTNG2,0.500977
NUP214,2.08457
-,0
-,0
-,0
RNU6-881P,0
TTF1,0.303898
HMCN2,0.507585
RN7SL665P,0.162131
POMT1,2.57552
-,0
UCK1,0.489428
CFAP77,0.259354
RNU5D-2P,0
SETX,0.514371
BARHL1,0.0472868
EEF1A1P5,0.428199
-,0.147909
AK8,0.660293
SPACA9,0.182301
-,0.150676
CEL,0.0155893
-,0.332803
CELP,0
GTF3C5,0.369056
MIR6877,0
OBP2B,0
LCN1P1,0
RAPGEF1,0.994461
RN7SL328P,0
Y_RNA,0
LCN1P2,0
SURF6,0.271911
Y_RNA,0
DDX31,0
GTF3C4,0.618111
ABO,0.145155
RPL7A,9.13054
SNORD24,0
SNORD36B,0
SNORD36A,0
SNORD36C,0
SURF1,0.134285
SURF2,0.362875
RALGDS,1.17124
-,0
GBGT1,0
CACFD1,0.0443032
SURF4,0.990151
MYMK,0.129041
MED22,0.196251
RPL21P81,0
FAM163B,0.404198
-,0.665451
DBH,0.113223
DBH-AS1,0.263297
SLC2A6,0.289937
ADAMTSL2,0.07743
STKLD1,0
REXO4,0.153795
ADAMTS13,0.0116497
ARF4P1,0.259032
SARDH,0.695853
RNU6ATAC,9.19676
-,0.187345
WDR5-DT,0
WDR5,0.167725
-,0.237355
LINC02247,0.336908
-,0.432032
-,0.203416
-,0.0626236
-,0.209802
VAV2,0.475786
MIR3689C,0
MIR3689A,0
MIR3689D1,0
MIR3689B,0
MIR3689D2,0
MIR3689E,0
MIR3689F,0
-,0.357548
FCN2,0.131723
FCN1,0.317973
-,0.441367
RXRA,0.585494
MIR4669,0
-,0.17162
-,0.573307
-,0.138238
LINC02907,0.193929
-,0
SOCS5P2,0.0445057
BRD3OS,1.05624
BRD3,0.436469
-,0.214538
OLFM1,2.60169
LCN1,0.0569614
PIERCE1,0.992168
-,0
MRPS2,1.61273
OBP2A,0.0523098
PAEP,0.40408
PAEPP1,0
-,0
LINC01502,0.176154
-,0.160724
GLT6D1,0.25331
LCN9,0.201285
COL5A1,0.585465
-,0.254676
COL5A1-AS1,0.0399642
CAMSAP1-DT,0.372267
UBAC1,1.49068
PPP1R26-AS1,0.862738
PPP1R26,0.399225
LINC02846,0.122197
