gene_short_name,FPKM
-,0
RN7SL592P,0
ZNF252P,6.49838
ZNF252P,0
-,0
-,0
TMED10P1,0
ZNF252P-AS1,0
KCNV2,2.07573
PUM3,14.9073
-,0.200811
GPS2P1,0.125119
ATP5PDP2,0.125184
CARM1P1,0
-,0
-,0
LINC01231,0.0590871
ZNG1A,6.71392
-,0
RFX3-DT,4.30908
-,0
-,0
GLIS3,0.109509
GLIS3-AS1,0
GLIS3-AS2,0
-,0
-,0
RNU6-694P,0
SLC1A1,1.12094
SPATA6L,0
PLPP6,3.05151
-,0
CDC37L1-DT,0.10813
CDC37L1,2.89174
SMARCA2,0.665438
SMARCA2-AS1,0
RNU2-25P,0
ECM1P1,0
-,0
AK3,5.40163
-,0
HNRNPA1P41,0.0350939
VLDLR-AS1,0
-,0
VLDLR,1.07341
-,0
-,0
RCL1,7.23614
KLF4P1,0.378284
MIR101-2,0
-,0
INSL4,0
HMGN2P31,0
RLN2,0.444407
RLN1,0.142246
-,0
-,0
PLGRKT,3.45729
RNF152P1,0
JAK2,0.145091
CSNK1G2P1,0
PDSS1P1,0
MTND6P5,0
MTND1P11,0.163823
MTCO1P11,0.402719
MTCO2P11,0
MTATP6P11,0.441133
MTCO3P11,0.221431
MTND4P14,0.12048
MTND5P14,0.114273
TCF3P1,0.279125
IGHEP2,0.266918
INSL6,0
RANBP6,4.8561
-,0
GTF3AP1,0
IL33,0
-,0
SELENOTP1,0
TPD52L3,0
RFX3,2.73647
-,0.979452
BRD10,1.90514
MIR4665,0
MLANA,0.125142
UHRF2,4.91291
-,0.35658
-,4.03033
RNF2P1,0
RN7SL123P,0
RPS3AP54,0.743923
RPL35AP20,2.62171
-,0.29318
-,0
RPL4P5,0
PPIAP33,0
-,0.664186
DMAC1,44.8452
-,0.0448378
-,0
GLDC,22.3213
RN7SL25P,0
-,0.806895
RPL23AP57,0
LINC02851,0
KDM4C,5.16752
PRELID3BP11,0
SNRPEP2,0.388174
ACTG1P14,0.204824
-,0
PTPRD-DT,0
-,0
-,0
IMP3P1,0
-,0
AKAP8P1,0
-,0
-,0
-,0
-,0
-,0
RNU2-47P,0
JKAMPP1,0.0682602
Y_RNA,0
TYRP1,0
LURAP1L-AS1,0.0278602
RN7SL849P,0
LURAP1L,0.145993
-,1.1452
PRDX1P1,0.495525
-,0
CD274,0
-,0.0152469
PDCD1LG2,0.0285718
-,0
-,0
RIC1,1.36164
-,0
ERMP1,5.3313
AK4P4,0
-,0.0694054
LINC00583,0
-,0
LINC01235,0
-,0
-,0
PES1P2,0
-,0
-,0
ATP5PDP3,0
RPL3P11,0
-,0
-,0.197226
-,0.479388
CDCA4P1,0
DOCK8-AS1,0
DOCK8-AS2,0
DOCK8,0
KANK1,3.47374
-,0
-,0.291902
RPL12P25,0
-,0.137895
RNU6-1327P,0
EIF1P1,0
-,1.15031
CER1,0
ZDHHC21,1.67483
-,0.644359
LDHAP4,0.427665
CLCN3P1,0
-,0
PSIP1P1,0.181263
RNU6-559P,0
FREM1,0.501698
-,0.0490662
-,0.0863381
RNU6-1260P,0
RPL7P33,0
TTC39B,0.844591
-,0
RN7SL98P,0.650975
FTH1P12,0
RNU6-246P,0
CCDC171,0.302191
HMGN2P16,0
RNU6-14P,0
SNAPC3,0
PSIP1,65.7078
RNU6-319P,0
-,0
-,0
RN7SL720P,0
RPS29P33,0
RPL31P42,0
CNTLN,1.54764
SAMM50P1,0.300972
SH3GL2,0.46697
PABPC1P11,0.0467985
ADAMTSL1,0.160555
-,0
MIR3152,0
RN7SKP258,0
RAP1BP1,0.524639
SAXO1,0.0112195
PSMC3P1,0
RRAGA,20.1242
HAUS6,6.06518
SCARNA8,0
RNU6-264P,0
Y_RNA,0
PLIN2,3.52252
-,2.25083
NFIB,5.15769
RPL7AP47,0
-,0.479391
NFIB-AS1,0.0828739
-,0
-,0
-,0
RPS6,705.701
NDUFA5P3,0
-,0
ACER2,1.02416
-,0.994754
MAP1LC3BP1,0
-,0
SLC24A2,0.731987
C11orf98P1,0
-,0.133794
-,0
-,0.0807654
-,0
-,0
-,0
DENND4C,1.53719
-,0
-,0.476318
LINC03041,0
BNC2,5.69348
-,0.453901
-,0.0624395
BNC2-AS1,0.171021
LSM1P1,0.396324
HACD4,0.448423
IFNNP1,0
IFNB1,0
IFNWP4,0
-,0
IFNW1,0.0260504
Y_RNA,0
IFNA21,0.0302283
IFNWP15,0
IFNA4,0
IFNWP9,0
IFNA7,0
IFNA10,0
IFNWP18,0
IFNA16,0
IFNA17,0
IFNWP5,0
IFNA14,0
IFNA22P,0
IFNA5,0
IFNA20P,0
KLHL9,3.69489
IFNA6,0
IFNA13,0
MLLT3,2.37495
MIR4473,0
RNU4-26P,0
MIR4474,0
RPL7AP48,0.36005
H3P30,0
KHSRPP1,0.033435
RN7SL151P,0
FOCAD,2.24125
FOCAD-AS1,0
MIR491,0
SNORA30B,0
-,0
DMRTA1,0.231679
LINC01239,0
-,0
CLIC4P1,0.159002
-,0
-,0
-,0.0961006
-,0
SUMO2P2,0
NOP56P2,0.363027
MIR31HG,0.339431
IFNA12P,0
IFNWP2,0
IFNA1,0
IFNWP19,0
IFNA2,0
-,0
IFNA11P,0
IFNA8,0
IFNE,0.147857
MIR31,0
SNORD39,0
-,0.292555
-,0.133768
-,0
-,0
-,0
IZUMO3,0.0559878
-,0
RMRPP5,0
RN7SKP120,0
-,0
TUSC1,0.82776
LINC01241,0
GARIN3P1,0
LINC03106,0
-,0
-,0
-,0
-,0.195136
MTAP,5.45362
-,0
ERVFRD-3,0
CDKN2B-AS1,0
UBA52P6,0
-,0
-,0
-,2.74855
CDKN2A,0
TUBB8P1,0.282368
-,0.427453
CDKN2A-AS1,0
-,0
CDKN2B,0
RN7SL100P,0
CAAP1,3.8681
H3P31,8.5249
-,0
TEK,0.0124583
RNA5SP280,0
RPL36AP34,0
ELAVL2,7.92506
REXO6P,0
REXO6P,0.192207
EQTN,0
CTAGE12P,0.00626937
-,0.0153917
PLAA,15.8242
IFT74,0
IFT74-AS1,0
LRRC19,1.15961
-,0.368684
-,0
-,0.0984949
-,0
ME2P1,0.0116011
LINC01242,0
SLC4A1APP1,0.249911
CDRT15P5,0
RBMXP2,0.106796
KRT18P66,0
KRT18P36,0
RPS26P2,0.223222
FTLP4,0
HSPA8P17,0
-,0
SLC25A6P2,0
LINC01243,0
MTATP6P30,0
MTCO3P30,0
HMGB3P23,0
RNA5SP281,0
SLC25A5P8,0.122473
ACO1,1.17364
MPDZ,5.64768
-,0.25679
MOB3B,5.74441
C9orf72,0
EMICERI,0
-,0.0871684
-,0.215553
IFNK,0.29026
SNRPCP1,0
-,0
TMEM215,0.0581703
Y_RNA,0
-,0
-,0
TAF1L,0.0898322
-,0
-,0
DNAJA1,14.0016
SMU1,7.5299
B4GALT1,4.40849
B4GALT1-AS1,0
RNU4ATAC15P,0
SPINK4,0
BAG1,9.43108
RIGI,0
-,0
TOPORS,7.06415
NDUFB6,8.46288
DFFBP1,0
SMIM27,0
CHMP5,1.87054
AQP7,0
-,0
PLEC,13.91
MIR661,0
-,0
PTPRD,5.57721
-,0.417852
-,0.391215
RNU7-185P,0
PTPRD-AS1,0.437269
-,0
RPS26P3,0
RN7SL5P,243.144
-,0
-,0
AQP3,0.152121
SUGT1P1,0
-,0
APTX,14.9787
TCEA1P4,0
LAGE3P1,0
ASS1P12,0
BOLA3P4,0
PRSS3P4,0
TRBV20OR9-2,0
TRBV21OR9-2,0
ANXA2P2,0.178353
TRBV22OR9-2,0
TRBV23OR9-2,0
TRBV24OR9-2,0
TRBV25OR9-2,0
TRBV26OR9-2,0
-,0.374539
-,0.0139211
-,0
NFX1,4.93871
Y_RNA,0
PTENP1,0.146284
PTENP1,0.346833
PTENP1-AS,0.281377
RN7SKP114,0
-,0
PRSS3,0
UBE2R2-AS1,0.187374
TRBV29OR9-2,0
UBE2R2,11.222
Y_RNA,0
RNU4ATAC11P,0
-,0.0498595
-,0
DCAF12,4.48961
TUBB4BP2,0.259344
NUDT2,11.743
ANKRD18B,0.460141
CYP4F26P,0
-,0.84429
SNX18P7,3.24079
SPMIP6,2.39988
Y_RNA,0
NOL6,7.23241
MIR6851,0
ENHO,2.0849
-,0.523552
-,0
MYORG,4.69619
RPP25L,3.11164
CNTFR,2.71668
CNTFR-AS1,0.058175
ARID3C,0
-,0
LINGO2,0.715254
-,0.0314917
-,0.30915
KCTD10P1,0.172015
MIR876,0
MIR873,0
DCTN3,6.53293
CCL19,0
-,0
CCL21,0
SPATA31F1,0.0172681
-,0
SPATA31F3,0
SPATA31F2P,0
-,0
GLULP4,0
YWHAZP6,0.0509573
UBAP1,7.40124
SERPINH1P1,0
KIF24,2.72109
RPL35AP2,1.16303
RNA5SP282,0
-,0.555138
RNU2-50P,0
DNAJB5-DT,0
PHF24,0.127505
-,0.108807
-,0.0100143
SYF2P2,0
-,0.0736556
-,0.214678
SIGMAR1,38.25
RN7SL338P,0
-,0.122033
SPATA31G1,0
GALT,1.20642
-,0
IL11RA,0
-,0
CCL27,0
-,0
-,18.5639
FAM219A,1.70926
DNAI1,0.12515
RN7SKP24,0
STOML2,37.3025
-,0.00688889
UBAP2,13.2359
SNORD121B,0
-,0
SNORD121A,0
OSTCP8,4.35376
ATP8B5P,0.0108062
ATP8B5P,0
ZFAND6P1,0
DNAJB5,6.86574
RPS29P17,0
-,0.159113
ATOSB,1.63703
SIT1,0.314329
TESK1,3.73018
-,0
CD72,0
MIR4667,0
-,0
RUSC2,0.859195
CIMIP2B,0
-,0.0693933
RPL36AP33,0
RMRP,6873.57
TPM2,16.6942
CREB3,0
GBA2,16.3664
MIR6853,0
CCDC107,0
CA9,0
ARHGEF39,4.95709
RN7SL22P,0
RGP1,1.93089
MSMP,0
-,0
-,0.829756
TLN1,9.65874
MIR6852,0
OR13J1,0.434703
NDUFA5P4,0
HRCT1,0.0875048
SPAAR,0
-,0
PGAM1P2,0.0844491
OR2S2,0
-,0.0290723
OR2S1P,0
YBX1P10,7.38616
OR13C6P,0
OR13C7,0
OR2AM1P,0
VCP,59.5192
-,0
FANCG,0
GLIPR2,1.14013
RECK,0.940705
-,0
CCIN,0.0841097
NPR2,0.68799
SPAG8,0
MELK,2.94435
-,0.078267
-,0.0147542
MIR4475,0
CLTA,19.6807
GNE,1.03763
RNU4-53P,0
HMGB3P24,1.0579
RPL32P21,0
LINC01400,0
RNF38,10.134
-,0.0348625
PIGO,3.38575
PIGO-AS1,0
LINC01627,0
ZCCHC7,7.53935
Y_RNA,0
-,7.54856
Y_RNA,0
RNU6-677P,0
ZBTB5,3.55808
KCTD9P3,0
POLR1E,1.18919
RPL21P83,0.76921
-,0.703719
GRHPR,28.4764
CHCHD4P3,0
U8,0
-,0
ALDH1B1,7.97204
IGFBPL1,7.0135
UNC13B,3.9266
-,0.0952904
HINT2,1.01873
-,0
FAM221B,0.115634
OR13E1P,0
TMEM8B,0.17959
YWHABP1,0
RNU6-765P,0
FAM240B,0
-,0
-,0
VN2R3P,0
-,0.0223348
SPATA31A1,0.0393442
-,0
-,0
FAM74A1,0
-,0
-,0
-,0
ZNF658B,0.118771
SKP1P3,0
FKBP4P2,0
SDR42E1P1,0
ATP5F1AP8,0
GLIDR,3.76627
-,0
RAB28P1,0
RBPJP5,0.0204034
-,0
-,0
FAM201A,3.38436
VN1R48P,0
ANKRD18A,1.48597
CYP4F33P,0
ARMC8P1,0
TCEA1P3,0
GAS2L1P1,0
-,0
FAM220BP,0
-,2.35963
SNX18P3,1.82807
CDRT15P14,0
-,0
-,0
-,0
MEP1AP1,0
-,0.218651
FGF7P3,0
-,0
RPL7AP49,0
-,0
RN7SL763P,0
SNORA70,0
-,0
-,0
CNN2P2,0
GXYLT1P3,0.421707
-,0
AQP7P5,0
-,0
-,0
-,0
BMS1P14,0
-,0.43964
-,0
IGKV1OR9-2,0
-,0
-,0
RNU6-156P,0
-,0
MIR1299,0
PAX5,0.852298
-,0
-,0
MIR4540,0
MIR4476,0
MIR4477A,0
RNA5SP530,0
-,0.0325523
PTGER4P2-CDK2AP2P2,0
CDK2AP2P1,0
MYO5BP1,0
-,0
FBXO10,0
-,0
TOMM5,76.4788
-,0
EXOSC3,18.282
-,0
SLC25A51,0
SHB,0
TRMT10B,0
DCAF10,0
PAICSP1,0
RAB1C,1.29013
FRMPD1,0.0233573
RN7SKP171,0
-,0.211296
TMX2P1,3.62915
RNU7-124P,0
-,0
CDRT15P6,0
-,0
SNORA70,0
RN7SL565P,0
-,0.0456134
RPL7AP45,0
-,0
-,0
-,0
-,0
FAM242F,0
Y_RNA,0
-,0
-,0
-,0
SPATA31A6,0.0262925
-,0
FAM74A7,0
-,0
-,0
FKBP4P6,0.0404342
SDR42E1P2,0
ATP5F1AP1,0
RAB28P3,0
RBPJP6,0
-,0
ANKRD20A2P,0
-,0
-,0
FAM95B1,0.00856325
FAM95B1,0
RNU6-1269P,0
-,0
SNX18P8,0
-,0
FAM88E,0
-,0
FGF7P5,0
-,0
FGF7P4,0
-,0
CNTNAP3P7,0
ADGRF5P2,0
MEP1AP4,0
-,0
-,0
CNN2P4,0
-,0
EBLN3P,7.21848
-,0
-,0.0279866
-,0
-,0
-,0
-,0
-,0
-,0.0402757
FAM74A6,0
FAM74A6,0
-,0
-,0
-,0
-,0
ANKRD20A7P,0
CYP4F60P,0
RNU6-599P,0
-,0
SNX18P5,0
-,0
FAM74A4,0
FAM74A4,0
-,0
CNTNAP3C,0
RN7SL462P,0
-,0
FAM242D,0
Y_RNA,0
-,0
-,0
RN7SL722P,0
SPATA31A5,0
-,0
-,0
RPL7AP76,0
-,0
-,0
SNORA70,0
RN7SL544P,0
SPATA31A7,0
-,0
-,0
-,0
LINC01189,0.00839224
FGF7P7,0
FAM88F,0.441234
CNTNAP3P5,0
FAM88C,0.135322
-,0
FGF7P6,0
-,0
-,0
RBPJP7,0
RAB28P2,0
-,0
ATP5F1AP7,0
SDR42E1P3,0
FKBP4P7,0
-,0.333082
-,0
-,0
PTGER4P2,0
CDK2AP2P2,0
LINC01410,0.159911
-,1.13427
RNA5SP283,0
CNTNAP3P1,0
-,0
BMS1P9,0
LERFS,0.758264
MYO5BP2,0
FAM88B,0.766732
ADGRF5P1,0
-,0
FGF7P8,0
AQP7P4,0
FAM27C,0.0124608
-,0
-,0
Y_RNA,0
FAM242E,0
-,0
-,0.0197152
RPL7AP46,0
-,0.0495014
BMS1P10,0.296067
AQP7P1,0
-,0
-,0
-,0
CDRT15P7,0
-,0
-,0
MYO5BP3,0
CDK2AP2P3,0
PTGER4P3,0
DUX4L50,0.323167
MIR4477B,0
FRG1JP,0.0331007
-,0
FLJ43315,0
-,0
-,0
U6,0
-,0
-,0.022715
RNA5SP284,0
-,0
CNN2P3,0
GXYLT1P6,0
-,0
AQP7P2,0
-,0
-,0
BMS1P11,0
-,0
IGKV1OR-2,0
-,0
-,0.250189
BNIP3P4,0
-,0
RNU6-1293P,0
-,0
-,0
BMS1P12,0
-,0
IGKV1OR9-1,0
-,0
-,0
-,0
ZNG1DP,0.0846871
-,0.0533174
FOXD4L5,0
Y_RNA,0
-,1.38401
FRG1HP,0
PGM5P2,0.735148
PGM5P2,0
-,0.459996
-,0.0661396
-,0
LINC03025,0
FOXD4L6,0
ZNG1F,0.465661
FRG1KP,0
IGKV1OR-3,0
-,0
FOXD4L4,0.0841276
-,0
BMS1P13,0
AQP7P3,0
-,0
-,0
-,0.142598
GXYLT1P4,0
-,0.0127157
-,0
-,0
-,0
-,0
-,0
CDRT15P12,0
RBPJP2,0
RAB28P4,0
ATP5F1AP10,0
SDR42E1P4,0
FKBP4P8,0
ANKRD20A5P,0.135839
ANKRD20A4P,0
-,0.0245107
-,0
CYP4F25P,0
RNU6-1193P,0
SNX18P9,0.204162
-,0
-,0
FAM74A3,0
-,0
-,0
SPATA31A3,0.03502
ZNG1E,3.30519
-,0
CNTNAP3P2,0
RN7SL422P,0
-,0.0363378
RBM17P2,0
-,0
Y_RNA,0
ZNF658,0.369725
-,0
FAM27B,0
RN7SL787P,0
-,0
-,0
SNORA70,0
FAM27E3,0.229681
-,0
FOXD4L3,0
CNTNAP3,0.406952
-,0
RBM17P1,0.0696083
-,0.400919
RN7SL640P,0
TMEM252,0
TMEM252-DT,0
LINC01506,0
-,0.0788388
ANKRD20A1,0
RNU6-368P,0
PRKACG,0.172816
LINC03025,0
PGM5,0
-,0.0672155
-,0
PGM5-AS1,0
-,0
BANCR,0.31921
-,0.0224493
-,0
CYP4F59P,0
ANKRD20A3P,0
-,0
SNX18P4,0
-,0
RNU6-538P,0
PIP5K1B,0.756398
-,0
PABIR1,1.12401
-,0.27564
RNU6-820P,0
-,0.16348
-,0.163357
CNTNAP3B,1.0952
RBM17P3,0.0948967
-,0.0191641
RN7SL343P,0
CFAP95-DT,0.113339
CFAP95,5.19887
RN7SL570P,0
APBA1,0.00700833
-,0
APBA1,0
-,0
MAMDC2-AS1,0
SMC5-DT,0.690773
MAMDC2,0.446289
RNU2-5P,0
RPL24P8,0.6373
ZNG1C,0.390973
-,0.182121
-,0.138459
KLF9,0.0447779
ENTREP1,3.90484
SMC5,1.2204
-,0.405448
Y_RNA,0
RPL35AP21,0
-,0
ABHD17B,9.09268
Y_RNA,0
HSPB1P1,3.7333
C9orf85,2.10623
BTF3P4,0
C9orf57,0.042642
-,0
-,0
-,0
RNA5SP285,0
GDA,0.00650977
-,0.0989885
-,0
-,0
TMC1,0.013551
-,0
RPS20P24,0
RPS27AP15,0
LINC01474,0
ALDH1A1,0.135781
CYP1D1P,0
ANXA1,0.234797
PTAR1,7.27515
DPP3P2,0
-,0
-,0
-,0.138117
RNA5SP286,0
-,0.123494
-,0.0364171
LINC01504,0
ZFAND5,19.3746
-,0
C9orf40,1.72007
-,0
FXN,3.48404
TJP2,7.78934
-,0
NMRK1,1.20635
OSTF1,2.03854
Y_RNA,0
RNU6-1228P,0
-,0
-,0
OTX2P1,0
CARNMT1-AS1,0.175599
CARNMT1,3.18696
-,0.0536774
-,0
RORB-AS1,0.788752
RORB,0.865689
-,0.152755
RPSAP9,0.292485
RFK,1.51012
-,0
DNAJB5P1,0
LYPLA2P3,0
-,0
FOXB2,0
ATP5MFP3,0
RFC5P1,0
CEMIP2,8.98018
-,0
GNA14,5.56439
GNA14-AS1,0.172737
NUTF2P3,0.164144
RNU6-1303P,0
GNAQ,8.31998
TRPM6,0.044271
RN7SKP47,0
RPSAP75,0
RNU6-445P,0
-,0
RN7SKP59,0
ASS1P3,0
RPL21P84,0
-,0.825551
-,0.345028
PSAT1,18.4203
-,0.167557
MTND2P8,0.0476946
KRT18P24,0.0467904
-,0
CHCHD2P9,0
LNCARSR,0
TLE4,3.37775
-,0
NPAP1P6,0
-,0.0115023
-,0
-,0
-,0
TRPM3,5.71951
RN7SL726P,0
-,0
-,0
MIR204,0
PIGUP1,0.624576
LINC01507,0
NPAP1P4,0
MTCO1P51,0
MTND2P9,0
RPS19P6,0
-,0
RPS20P25,0
-,0
TLE1-DT,0.1582
RNU6-1035P,0
RNA5SP287,0
-,0
SPATA31D5P,0
SPATA31D5P,0.00535104
-,0
-,0
SPATA31D4,0
SPATA31D3,0
SPATA31D2P,0
TLE1,17.9853
PCSK5,1.57941
RBM22P5,0
-,0.0569149
RN7SKP242,0
-,0
-,0.0299102
-,0
-,0
-,0
SPATA31D1,0
SPATA31B1P,0.00764662
DDX10P2,0.0743407
-,0
MTCO3P40,0.077213
-,0
-,0
-,0.0146952
RPS6P12,0.067991
RASEF,1.70729
RNU4-15P,0
IDNK,0.0926805
FRMD3-AS1,0.0995709
FRMD3,0.209614
-,0.200997
RNU4-29P,0
QNG1,0.262117
GKAP1,0.669783
KIF27,0.572684
-,0
-,0
UBQLN1,23.5619
UBQLN1-AS1,0
GCNT1,1.53405
PCA3,0
-,0
PRUNE2,0.487774
H3P32,0
PPIAP87,0
-,0
-,0
-,0.374861
SLC28A3,0.0060056
SLC28A3-AS1,0
-,0
-,0
UBE2V1P10,0
-,0
RMI1,3.67555
Y_RNA,0
-,0.0171824
STK33P1,0
-,0.0126449
-,0
-,0
-,0.0179636
-,0.173568
-,0.0840943
-,0.0545455
PHB1P7,0
-,0
NAA35,1.2117
GOLM1,34.347
-,0
-,0
AGTPBP1,7.36363
C9orf153,0.229769
-,0
RN7SKP264,0
ISCA1,13.6806
-,0.0416722
-,0
RNU2-36P,0
-,0
LINC02834,0
-,0.0262874
GAS1,1.10038
GAS1RR,0.0125298
LINC02893,0.143242
CDC20P1,0.0740178
NFYCP2,0.057469
LINC02872,0
-,0
-,0
-,0.641179
-,0
-,0
-,0.049581
HNRNPK,238.315
MIR7-1,0
HNRNPK-AS1,0
TUT7,2.49593
EIF3JP3,0
CTSL3P,0
CTSL3P,0
-,0
FBP2P1,0
-,0
ELF2P3,0
NPAP1P7,0.079373
CTSLP8,0
-,0
-,0
NPAP1P9,0
-,0
-,0
SPATA31E1,0.0633342
SPATA31C1,0.0103929
-,0
-,0
-,0
CTSL,1.45151
RNU6-86P,0
RPS10P3,0
LINC03026,0.0488332
-,0
SPATA31C2,0.0434052
-,0
-,0
-,0
-,0
RPSAP49,0
VPS13A-AS1,0
VPS13A,1.14751
RPL21P85,1.27067
NXNL2,0.0600829
LINC02843,0
-,0
MIR4289,0
PCNPP2,0
-,0
CDK20,0.726257
-,0.521997
SPIN1,15.9304
-,0.992354
HNRNPA1P14,2.34747
CKS2,12.5373
MIR3153,0
SHC3,1.97491
-,5.09559
S1PR3,1.03128
-,0.201895
GADD45G,1.34391
LINC03062,0.110368
-,0
-,0
-,0
MIR4290HG,0
MIR4290,0
IL6RP1,0
-,0
-,0
OR7E31P,0
OR7E116P,0
LINC01508,0.0166194
LINC01501,0.0257244
SECISBP2,4.93427
OR7E109P,0
OR7E108P,0
DIRAS2,0.165159
-,0
-,0
LINC02957,0
NTRK2,0.0269076
AUH,7.3646
NFIL3,4.6697
-,0.246296
-,0
LINC00484,0.717289
LINC00484,0.370344
LINC02937,0.180917
-,0
-,0.168787
-,0.223381
SYK,0.59683
-,0
-,0
LINC00475,0
-,0
BEND3P2,0
PRSS47P,0
-,0
-,0
ROR2,4.65668
PAICSP2,0.0310241
MIR3910-1,0
MIR3910-2,0
DAPK1,7.5846
-,0
DAPK1-IT1,1.09537
SPTLC1,17.1797
RPL21P82,0
HSPE1P22,0
-,0.0759938
MTATP6P29,0
MTCO3P29,0.21353
MTND3P23,0.259427
MTND4LP7,0
MTND4P15,0.471058
RPL21P86,0.22697
BICD2,6.3269
-,1.04144
NOL8,4.02631
ALOX15P2,0
FGD3,0.215122
SUSD3,0.733088
-,0
CARD19,1.06238
NINJ1,17.3213
-,0
-,0
-,1.80469
ANKRD19P,0
-,0.22753
-,0
EEF1DP2,0.772814
RNU6-714P,0
-,1.78324
ZNF484,2.95254
SNX18P2,0
RNU6-829P,0
Y_RNA,0
-,0
SEMA4D,8.25665
PA2G4P6,0.451462
-,0.183403
-,0.263239
CENPP,0.0476662
-,0
IPPK,2.47206
-,0
OGN,0
OMD,0
ASPN,0
ECM2,0
MIR4670,0
-,0
-,0
MIR4291,0
BARX1,5.91703
BARX1-DT,0.0368979
PHF2,1.51837
MIR548AU,0
-,0.0400402
-,0
-,0
PTPDC1,0.794122
CYCSP24,1.67992
NUTM2F,0.649846
-,0.00912808
-,0
PTMAP12,0.423102
MFSD14B,4.27928
YRDCP1,0.20207
-,1.23098
-,0
RNU6-669P,0
MIRLET7A1HG,2.3827
MIRLET7A1,0
MIRLET7F1,0
MIRLET7D,0
ZNF169,0
LINC02603,0
VDAC1P11,0.273996
-,0
PCAT7,0.683904
FBP2,0
FBP1,2.35966
CEP78,1.46707
-,0
-,0
-,0
FAM120AOS,12.8581
FAM120A,7.02075
-,0
EIF4BP3,0.0951074
AOPEP,3.49932
MIR24-1,0
-,0
-,0
-,0
MIR3074,0
FANCC,3.44867
MIR2278,0
-,0.13539
-,0.195601
-,0.0833404
MIR6081,0
MIR23B,0
MIR27B,0
-,0
RNA5SP288,0
-,0.66768
MT1P1,0
ZNF367,0.975263
NSA2P7,0.138602
-,0.515588
-,0.0537999
HSD17B3,0
-,0
SLC35D2,2.60654
HSD17B3-AS1,0
RNU6-1160P,0
PRXL2C,0.877929
-,0.116083
-,0.0418051
-,0
ZNF510,1.73451
ZNF782,1.38548
PTCH1,8.364
-,0
-,0.297841
-,0.120494
MFSD14CP,3.6509
MFSD14CP,0
PTMAP11,2.30605
-,0
NUTM2G,0.587225
YRDCP2,0.300481
IARS1,36.5969
MIR3651,0
SNORA84,0
-,0
-,0.0371614
TDRD7,0.177686
HABP4,0
CDC14B,13.4469
NCBP1,3.54378
-,0
XPA,1.0166
KRT18P13,0
PTCSC2,0
-,0.0611513
TMOD1,0
TSTD2,5.69508
-,0.0485353
FOXE1,0.00690962
HEMGN,0
ANP32B,16.9874
-,0.149587
RNU6-918P,0
TRMO,2.19109
Y_RNA,0
-,0
ERCC6L2-AS1,0
-,0
ERCC6L2,2.62582
RNU2-46P,0
RNA5SP289,0
PARK7P2,0.0788779
LINC00092,0.168377
-,0
-,0
Y_RNA,0
CORO2A,2.77592
NANS,14.6989
TRIM14,1.01285
Metazoa_SRP,0
WNK2,16.6475
-,0
FAM120A2P,0
-,0.0265841
ANKRD18CP,7.68753
-,0
SUGT1P4-STRA6LP,0
SUGT1P4-STRA6LP-CCDC180,0
SUGT1P4,0
STRA6LP,0
CCDC180,0
RNU6-798P,0
-,0
ZNF322P1,2.04155
-,0
-,0.297844
MIR1302-8,0
GALNT12,1.25921
-,0
NME2P3,0
TBC1D2,1.14099
MIR6854,0
-,0
GABBR2,0.254773
SEPTIN7P7,0
-,0
RN7SL794P,0
ADIPINT,0.00721281
SEC61B,47.4517
COL15A1,0.0995228
-,0
RN7SKP225,0
KRT8P11,0
NAMA,0
-,0
-,0
-,0
ALG2,5.53446
ANKS6,3.84898
-,0.731341
STX17-DT,0.136678
STX17-DT,0
-,0
NR4A3,0.103509
CTSV,7.50927
TCEA1P1,0
GAS2L1P2,0
GAS2L1P2,0
VN1R51P,2.84058
FAM220CP,13.0198
-,26.3885
CAVIN4,1.15699
RN7SKP87,0.341167
ACTG1P19,0
-,0
GAPDHP26,0
STX17,1.48858
-,0
ACNATP,0
PLPPR1,0.672047
TRPC6P4,0
-,0
BAAT,0
-,0
TRMT112P4,0
FYTTD1P1,0
MSANTD3,5.13765
MSANTD3-TMEFF1,0
TMEFF1,6.36622
ALDOB,0
-,0
MRPL50,8.1515
RNF20,2.4782
ZNF189,2.52131
MTND3P4,0
ARL2BPP7,0
RNU6-329P,0
-,0
-,0
CCSER2P1,0
LINC00587,0
ZYG11AP1,0
-,0
CYLC2,0
-,0
LINC01492,0
-,0
RNA5SP291,0
LINC03094,0
SMC2-DT,0.0784235
INVS,0
TEX10,18.6467
RN7SL75P,0
RPS2P35,0.193674
DPPA3P10,0
NANOGP5,0.443125
-,0
TOPORSLP,0
-,0.020598
OR13F1,0.0801461
-,0.0534035
OR13C3,0.0326465
OR13C4,0
OR13C8,0
TMEM246-AS1,0
PGAP4,3.5337
-,0
OR13D2P,0
OR13C5,0
OR13C2,0
OR13C9,0
OR13I1P,0
OR13D1,0
-,0
OR13C1P,0
OR13D3P,0
NIPSNAP3A,0.825102
GRIN3A,0.203126
PPP3R2,0.00856143
CT70,0.0861605
-,0.0513009
RN7SKP191,0
NIPSNAP3B,0.100874
SMC2,2.74974
FSD1L,0.556449
RALGAPA1P1,0.28567
-,0
TAL2,0
TMEM38B,0.677828
-,0
DEPDC1P2,0.118205
SLC25A6P5,0.0741046
ABCA1,3.26092
-,0
RNA5SP292,0
LINC01505,0.0747549
MIR8081,0
-,0
-,0
-,0
RN7SKP77,0
-,0
-,0
-,0
-,0
